省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
陕西,移动,1347415,1357182,1364922,1375992,1389190,1399179,1472942,,1502972,1512952,1522962,1576922,1582972,1592972,1656607,1704089,1728386,1782962,1822072,1832992,1842943,1870292,1882952,1956650,1973919,1982982
陕西,移动,1347416,1357183,1364923,1375993,1389191,1399180,1472943,,1502973,1512953,1522963,1576923,1582973,1592973,1656619,1704870,1728408,1782963,1822073,1832993,1842944,1870293,1882953,1956651,1973920,1982983
陕西,移动,1347417,1357184,1364924,1375994,1389192,1399181,1472944,,1502974,1512954,1522964,1576924,1582974,1592974,1656622,1704871,1728418,1782964,1822074,1832994,1842945,1870294,1882954,1956652,1973921,1982984
陕西,移动,1347418,1357185,1364925,1375995,1389193,1399182,1472945,,1502975,1512955,1522965,1576925,1582975,1592975,1656644,1704872,1728468,1782965,1822075,1832995,1842946,1870295,1882955,1956653,1973922,1982985
陕西,移动,1347419,1357186,1364926,1375996,1389194,1399183,1472946,,1502976,1512956,1522966,1576926,1582976,1592976,1656654,1704873,1728778,1782966,1822076,1832996,1842947,1870296,1882956,1956654,1973923,1982986
陕西,移动,1347420,1357187,1364927,1375997,1389195,1399184,1472947,,1502977,1512957,1522967,1576927,1582977,1592977,1656670,1704874,1728898,1782967,1822077,1832997,1842948,1870297,1882957,1956655,1973924,1982987
陕西,移动,1347421,1357188,1364928,1375998,1389196,1399185,1472948,,1502978,1512958,1522968,1576928,1582978,1592978,1656706,1704875,1729611,1782968,1822078,1832998,1842949,1870298,1882958,1956656,1973925,1982988
陕西,移动,1347422,1357189,1364929,1375999,1389197,1399186,1472949,,1502979,1512959,1522969,1576929,1582979,1592979,1656708,1704876,1729794,1782969,1822079,1832999,1842950,1870299,1882959,1956657,1973926,1982989
陕西,移动,1347423,1357190,1365910,1377200,1389198,1399187,1472950,,1502980,1512960,1522970,1577160,1582980,1592980,1656709,1704877,1729795,1782970,1822080,1839100,1842951,1870670,1882960,1956658,1973927,1988890
陕西,移动,1347424,1357191,1365911,1377201,1389199,1399188,1472951,,1502981,1512961,1522971,1577161,1582981,1592981,1656829,1704878,1729796,1782971,1822081,1839101,1842952,1870671,1882961,1956659,1973928,1988891
陕西,移动,1347425,1357192,1365912,1377202,1389200,1399189,1472952,,1502982,1512962,1522972,1577162,1582982,1592982,1656833,1704879,1729797,1782972,1822082,1839102,1842953,1870672,1882962,1956730,1973929,1988892
陕西,移动,1347426,1357193,1365913,1377203,1389201,1399190,1472953,,1502983,1512963,1522973,1577163,1582983,1592983,1656864,1704890,1729798,1782973,1822083,1839103,1842954,1870673,1882963,1956731,1974840,1988893
陕西,移动,1347427,1357194,1365914,1377204,1389202,1399191,1472954,,1502984,1512964,1522974,1577164,1582984,1592984,1656894,1704891,,1782974,1822084,1839104,1842955,1870674,1882964,1956732,1974841,1988894
陕西,移动,1347428,1357195,1365915,1377205,1389203,1399192,1472955,,1502985,1512965,1522975,1577165,1582985,1592985,1656896,1704892,,1782975,1822085,1839105,1842956,1870675,1882965,1956733,1974842,1988895
陕西,移动,1347429,1357196,1365916,1377206,1389204,1399193,1472956,,1502986,1512966,1522976,1577166,1582986,1592986,1656910,1704893,,1782976,1822086,1839106,1842957,1870676,1882966,1956734,1974843,1988896
陕西,移动,1347430,1357197,1365917,1377207,1389205,1399194,1472957,,1502987,1512967,1522977,1577167,1582987,1592987,1656912,1704894,,1782977,1822087,1839107,1842958,1870677,1882967,1956735,1974844,1988897
陕西,移动,1347431,1357198,1365918,1377208,1389206,1399195,1472958,,1502988,1512968,1522978,1577168,1582988,1592988,1656913,1704895,,1782978,1822088,1839108,1842959,1870678,1882968,1956736,1974845,1988898
陕西,移动,1347432,1357199,1365919,1377209,1389207,1399196,1472959,,1502989,1512969,1522979,1577169,1582989,1592989,1656915,1704896,,1782979,1822089,1839109,1842960,1870679,1882969,1956737,1974846,1988899
陕西,移动,1347433,1357200,1365920,1377210,1389208,1399197,1472960,,1502990,1512970,1522980,1577170,1582990,1592990,1656916,1704897,,1782980,1822090,1839110,1842961,1870680,1882970,1956738,1974847,1989080
陕西,移动,1347434,1357201,1365921,1377211,1389209,1399198,1472961,,1502991,1512971,1522981,1577171,1582991,1592991,1656917,1704898,,1782981,1822091,1839111,1842962,1870681,1882971,1956739,1974848,1989081
陕西,移动,1347435,1357202,1365922,1377212,1389210,1399199,1472962,,1502992,1512972,1522982,1577172,1582992,1592992,1656919,1704899,,1782982,1822092,1839112,1842963,1870682,1882972,1956750,1974849,1989082
