省份,运营商,133 号段,153 号段,162 号段,173 号段,174 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
陕西,电信,1336392,1533244,1628991,1734394,1740144,1773464,1806694,1816501,1899174,1904924,,,1992984
陕西,电信,1336393,1533245,1628992,1734395,1740145,1773465,1806695,1816502,1899175,1904925,,,1992985
陕西,电信,1336394,1533246,1628993,1734396,1740146,1773466,1806696,1816503,1899176,1904926,,,1992986
陕西,电信,1336395,1533247,1628994,1734397,1740147,1773467,1806697,1816504,1899177,1904927,,,1992987
陕西,电信,1336396,1533248,1628995,1734398,1740148,1773468,1806698,1816505,1899178,1904928,,,1992988
陕西,电信,1336397,1533249,1628996,1734399,1740149,1773469,1806699,1816506,1899179,1904929,,,1992989
陕西,电信,1336398,1533250,1628997,1734900,1740150,1774230,1808220,1816507,1899180,1909100,,,1992990
陕西,电信,1336399,1533251,1628998,1734901,1740151,1774231,1808221,1816508,1899181,1909101,,,1992991
陕西,电信,1336910,1533252,1629160,1734902,1740152,1774232,1808222,1816509,1899182,1909102,,,1992992
陕西,电信,1336911,1533253,1629161,1734903,1740153,1774233,1808223,1816510,1899183,1909103,,,1992993
陕西,电信,1336912,1533254,1629163,1734904,1740154,1774234,1808224,1816511,1899184,1909104,,,1992994
陕西,电信,1336913,1533255,1629164,1734905,1740155,1774235,1808225,1816512,1899185,1909105,,,1992995
陕西,电信,1336914,1533256,1629165,1734906,1740156,1774236,1808226,1816513,1899186,1909106,,,1992996
陕西,电信,1336915,1533257,1629166,1734907,1740157,1774237,1808227,1816514,1899187,1909107,,,1992997
陕西,电信,1336916,1533258,1629167,1734908,1740158,1774238,1808228,1816515,1899188,1909108,,,1992998
陕西,电信,1336917,1533259,1629168,1734909,1740159,1774239,1808229,1816516,1899189,1909109,,,1992999
陕西,电信,1336918,1533260,1629169,1734910,1740160,1774240,1808250,1816517,1899190,1909120,,,1994520
陕西,电信,1336919,1533261,1629170,1734911,1740161,1774241,1808251,1816518,1899191,1909121,,,1994521
陕西,电信,1336920,1533262,1629171,1734912,1740162,1774242,1808252,1816519,1899192,1909122,,,1994522
陕西,电信,1336921,1533263,1629172,1734913,1740163,1774243,1808253,1816520,1899193,1909123,,,1994523
陕西,电信,1336922,1533264,1629173,1734914,1740164,1774244,1808254,1816521,1899194,1909124,,,1994524
陕西,电信,1336923,1533265,1629174,1734915,1740165,1774245,1808255,1816522,1899195,1909125,,,1994525
陕西,电信,1336924,1533266,1629175,1734916,1740166,1774246,1808256,1816523,1899196,1909126,,,1994526
陕西,电信,1336925,1533267,1629176,1734917,1740167,1774247,1808257,1816524,1899197,1909127,,,1994527
陕西,电信,1336926,1533268,1629177,1734918,1740168,1774248,1808258,1816525,1899198,1909128,,,1994528
陕西,电信,1336927,1533269,1629178,1734919,1740169,1774249,1808259,1816526,1899199,1909129,,,1994529
陕西,电信,1336928,1533610,1629179,1734920,1740170,1774900,1808260,1816527,1899200,1909160,,,1994530
陕西,电信,1336929,1533611,1629180,1734921,1740171,1774901,1808261,1816528,1899201,1909161,,,1994531
陕西,电信,1337900,1533612,1629181,1734922,1740172,1774902,1808262,1816529,1899202,1909162,,,1994532
陕西,电信,1337901,1533613,1629182,1734923,1740173,1774903,1808263,1816530,1899203,1909163,,,1994533
陕西,电信,1337902,1533614,1629183,1734924,1740174,1774904,1808264,1816531,1899204,1909164,,,1994534
