省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
陕西,联通,1306046,1315236,1322836,1459561,1559116,1566486,,1675403,1716912,,,1859166,1868196,
陕西,联通,1306047,1315237,1322842,1459562,1559117,1566487,,1675404,1716913,,,1859167,1868197,
陕西,联通,1306048,1315238,1322843,1459563,1559118,1566488,,1675405,1716914,,,1859168,1868198,
陕西,联通,1306049,1315239,1322844,1459564,1559119,1566489,,1675406,1716915,,,1859169,1868199,
陕西,联通,1307290,1315240,1322847,1459565,1559120,1566490,,1675407,1716916,,,1859170,1868290,
陕西,联通,1307291,1315241,1323910,1459566,1559121,1566491,,1675408,1716917,,,1859171,1868291,
陕西,联通,1307292,1315242,1323911,1459567,1559122,1566492,,1675409,1716918,,,1859172,1868292,
陕西,联通,1307293,1315243,1323912,1459568,1559123,1566493,,1675410,1716919,,,1859173,1868293,
陕西,联通,1307294,1315244,1323913,1459569,1559124,1566494,,1675413,1717900,,,1859174,1868294,
陕西,联通,1307295,1315245,1323914,1459570,1559125,1566495,,1675414,1717901,,,1859175,1868295,
陕西,联通,1307296,1315246,1323915,1459571,1559126,1566496,,1675420,1717902,,,1859176,1868296,
陕西,联通,1307297,1315247,1323916,1459572,1559127,1566497,,1675422,1717903,,,1859177,1868297,
陕西,联通,1307298,1315248,1323917,1459573,1559128,1566498,,1675423,1717904,,,1859178,1868298,
陕西,联通,1307299,1315249,1323918,1459574,1559129,1566499,,1675424,1717905,,,1859179,1868299,
陕西,联通,1308090,1315400,1323919,1459575,1559130,1566700,,1675425,1717906,,,1859180,1869000,
陕西,联通,1308091,1315401,1323920,1459576,1559131,1566701,,1675426,1717907,,,1859181,1869001,
陕西,联通,1308092,1315402,1323921,1459577,1559132,1566702,,1675428,1717908,,,1859182,1869002,
陕西,联通,1308093,1315403,1323922,1459578,1559133,1566703,,1675430,1717909,,,1859183,1869003,
陕西,联通,1308094,1315404,1323923,1459579,1559134,1566704,,1675867,1717910,,,1859184,1869004,
陕西,联通,1308095,1315405,1323924,1459580,1559135,1566705,,1675870,1717911,,,1859185,1869005,
陕西,联通,1308096,1315406,1323925,1459581,1559136,1566706,,1675902,1717912,,,1859186,1869006,
陕西,联通,1308097,1315407,1323926,1459582,1559137,1566707,,1675911,1717913,,,1859187,1869007,
陕西,联通,1308098,1315408,1323927,1459583,1559138,1566708,,1675947,1717914,,,1859188,1869008,
陕西,联通,1308099,1315409,1323928,1459584,1559139,1566709,,1675956,1717915,,,1859189,1869009,
陕西,联通,1308480,1315493,1323929,1459585,1559140,1566710,,1676029,1717916,,,1859190,1869040,
陕西,联通,1308481,1316570,1324410,1459586,1559141,1566711,,1676494,1717917,,,1859191,1869041,
陕西,联通,1308482,1316571,1324411,1459587,1559142,1566712,,1676495,1717918,,,1859192,1869042,
陕西,联通,1308483,1316572,1324412,1459588,1559143,1566713,,1676496,1717919,,,1859193,1869043,
陕西,联通,1308484,1316573,1324413,1459589,1559144,1566714,,1676497,1718900,,,1859194,1869044,
陕西,联通,1308485,1316574,1324414,1459590,1559145,1566715,,1676498,1718901,,,1859195,1869045,
陕西,联通,1308486,1316575,1324415,1459591,1559146,1566716,,1676499,1718902,,,1859196,1869046,
陕西,联通,1308487,1316576,1324416,1459592,1559147,1566717,,1676915,1718903,,,1859197,1869047,
陕西,联通,1308488,1316577,1324417,1459593,1559148,1566718,,1677029,1718904,,,1859198,1869048,
陕西,联通,1308489,1316578,1324418,1459594,1559149,1566719,,1677911,1718905,,,1859199,1869049,
陕西,联通,1308750,1316579,1324419,1459595,1559150,1566720,,1677912,1718906,,,1859200,1869050,
陕西,联通,1308751,1318600,1325900,1459596,1559151,1566721,,1677913,1718907,,,1859201,1869051,
陕西,联通,1308752,1318601,1325901,1459597,1559152,1566722,,1677914,1718908,,,1859202,1869052,
陕西,联通,1308753,1318602,1325902,1459598,1559153,1566723,,1677915,1718909,,,1859203,1869053,
陕西,联通,1308754,1318603,1325903,1459599,1559154,1566724,,1677916,1718910,,,1859204,1869054,
陕西,联通,1308755,1318604,1325904,,1559155,1566725,,1677917,1718911,,,1859205,1869055,
陕西,联通,1308756,1318605,1325905,,1559156,1566726,,1677919,1718912,,,1859206,1869056,
陕西,联通,1308757,1318606,1325906,,1559157,1566727,,1678129,1718913,,,1859207,1869057,
陕西,联通,1308758,1318607,1325907,,1559158,1566728,,1678191,1718914,,,1859208,1869058,
陕西,联通,1308759,1318608,1325908,,1559159,1566729,,1678232,1718915,,,1859209,1869059,
陕西,联通,1308760,1318609,1325909,,1559160,1566730,,1678235,1718916,,,1859210,1869100,
陕西,联通,1308761,1318610,1325910,,1559161,1566731,,1678292,1718917,,,1859211,1869101,
陕西,联通,1308762,1318611,1325911,,1559162,1566732,,1678700,1718918,,,1859212,1869102,
陕西,联通,1308763,1318612,1325912,,1559163,1566733,,1678716,1718919,,,1859213,1869103,
陕西,联通,1308764,1318613,1325913,,1559164,1566734,,1678717,1718920,,,1859214,1869104,
陕西,联通,1308765,1318614,1325914,,1559165,1566735,,1678718,1718921,,,1859215,1869105,
陕西,联通,1308766,1318615,1325915,,1559166,1566736,,1678849,1718922,,,1859216,1869106,
陕西,联通,1308767,1318616,1325916,,1559167,1566737,,1678860,1718923,,,1859217,1869107,
陕西,联通,1308768,1318617,1325917,,1559168,1566738,,1678861,1718924,,,1859218,1869108,
陕西,联通,1308769,1318618,1325918,,1559169,1566739,,1678871,1718925,,,1859219,1869109,
陕西,联通,1308890,1318619,1325919,,1559170,1566740,,1678917,1718926,,,1859220,1869110,
陕西,联通,1308891,1318620,1325920,,1559171,1566741,,1678992,1718927,,,1859221,1869111,
陕西,联通,1308892,1318621,1325921,,1559172,1566742,,1679029,1718928,,,1859222,1869112,
陕西,联通,1308893,1318622,1325922,,1559173,1566743,,1679911,1718929,,,1859223,1869113,
陕西,联通,1308894,1318623,1325923,,1559174,1566744,,1679912,,,,1859224,1869114,
陕西,联通,1308895,1318624,1325924,,1559175,1566745,,1679913,,,,1859225,1869115,
陕西,联通,1308896,1318625,1325925,,1559176,1566746,,1679914,,,,1859226,1869116,
陕西,联通,1308897,1318626,1325926,,1559177,1566747,,1679915,,,,1859227,1869117,
陕西,联通,1308898,1318627,1325927,,1559178,1566748,,1679916,,,,1859228,1869118,
陕西,联通,1308899,1318628,1325928,,1559179,1566749,,1679917,,,,1859229,1869119,
陕西,联通,1309029,1318629,1325929,,1559180,1566750,,1679919,,,,1859230,1869120,
陕西,联通,1309290,1318630,1325930,,1559181,1566751,,,,,,1859231,1869121,
陕西,联通,1309291,1318631,1325931,,1559182,1566752,,,,,,1859232,1869122,
陕西,联通,1309292,1318632,1325932,,1559183,1566753,,,,,,1859233,1869123,
陕西,联通,1309293,1318633,1325933,,1559184,1566754,,,,,,1859234,1869124,
陕西,联通,1309294,1318634,1325934,,1559185,1566755,,,,,,1859235,1869125,
陕西,联通,1309295,1318635,1325935,,1559186,1566756,,,,,,1859236,1869126,
陕西,联通,1309296,1318636,1325936,,1559187,1566757,,,,,,1859237,1869127,
陕西,联通,1309297,1318637,1325937,,1559188,1566758,,,,,,1859238,1869128,
陕西,联通,1309298,1318638,1325938,,1559189,1566759,,,,,,1859239,1869129,
陕西,联通,1309299,1318639,1325939,,1559190,1566760,,,,,,1859240,1869130,
陕西,联通,1309390,1319330,1325940,,1559191,1566761,,,,,,1859241,1869131,
陕西,联通,1309391,1319331,1325941,,1559192,1566762,,,,,,1859242,1869132,
陕西,联通,1309392,1319332,1325942,,1559193,1566763,,,,,,1859243,1869133,
陕西,联通,1309393,1319333,1325943,,1559194,1566764,,,,,,1859244,1869134,
陕西,联通,1309394,1319334,1325944,,1559195,1566765,,,,,,1859245,1869135,
陕西,联通,1309395,1319335,1325945,,1559196,1566766,,,,,,1859246,1869136,
陕西,联通,1309396,1319336,1325946,,1559197,1566767,,,,,,1859247,1869137,
陕西,联通,1309397,1319337,1325947,,1559198,1566768,,,,,,1859248,1869138,
陕西,联通,1309398,1319338,1325948,,1559199,1566769,,,,,,1859249,1869139,
陕西,联通,1309399,1319339,1325949,,1559200,1566770,,,,,,1859250,1869140,
陕西,联通,1309690,1319630,1325970,,1559201,1566771,,,,,,1859251,1869141,
陕西,联通,1309691,1319631,1325971,,1559202,1566772,,,,,,1859252,1869142,
陕西,联通,1309692,1319632,1325972,,1559203,1566773,,,,,,1859253,1869143,
陕西,联通,1309693,1319633,1325973,,1559204,1566774,,,,,,1859254,1869144,
