省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
黑龙江,移动,,,,1376373,1384659,1394659,,,,1517451,,1577681,,,1652692,1707467,,,1824981,,,1874681,,,,
黑龙江,移动,,,,1376374,1384660,1394660,,,,1517452,,1577682,,,1652694,1707468,,,1824982,,,1874682,,,,
黑龙江,移动,,,,1376375,1384661,1394661,,,,1517453,,1577683,,,1652720,1707469,,,1824983,,,1874683,,,,
黑龙江,移动,,,,1376376,1384662,1394662,,,,1517454,,1577684,,,1652721,1708450,,,1824984,,,1874684,,,,
黑龙江,移动,,,,1376377,1384663,1394663,,,,1517455,,1577685,,,1652723,1708451,,,1824985,,,1874685,,,,
黑龙江,移动,,,,1376378,1384664,1394664,,,,1517456,,1577686,,,1652734,1708452,,,1824986,,,1874686,,,,
黑龙江,移动,,,,1376379,1384665,1394665,,,,1517457,,1577687,,,1652740,1708453,,,1824987,,,1874687,,,,
黑龙江,移动,,,,1376650,1384666,1394666,,,,1517458,,1577688,,,1652741,1708454,,,1824988,,,1874688,,,,
黑龙江,移动,,,,1376651,1384667,1394667,,,,1517459,,1577689,,,1652742,1708455,,,1824989,,,1874689,,,,
黑龙江,移动,,,,1376652,1384668,1394668,,,,1517460,,1577690,,,1652743,1708456,,,,,,1874690,,,,
黑龙江,移动,,,,1376653,1384669,1394669,,,,1517461,,1577691,,,1652746,1708457,,,,,,1874691,,,,
黑龙江,移动,,,,1376654,1384670,1394670,,,,1517462,,1577692,,,1652747,1708458,,,,,,1874692,,,,
黑龙江,移动,,,,1376655,1384671,1394671,,,,1517463,,1577693,,,1652748,1708459,,,,,,1874693,,,,
黑龙江,移动,,,,1376656,1384672,1394672,,,,1517464,,1577694,,,1652749,1709450,,,,,,1874694,,,,
