省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
江西,移动,1340791,1350791,1360791,1370791,1380357,1390708,1470791,1480936,1500791,1510791,1520791,1570791,1580791,1590791,1651120,1700793,1720709,1780791,1820791,1830791,1840781,1870261,1880791,1950701,1971079,1980791
江西,移动,1340792,1350792,1360792,1370792,1380358,1390709,1470792,1480937,1500792,1510792,1520792,1570792,1580792,1590792,1651121,1700794,1724234,1780792,1820792,1830792,1840782,1870262,1880792,1950702,1971701,1980792
江西,移动,1340793,1350793,1360793,1370793,1380359,1390790,1470793,1480938,1500793,1510793,1520793,1570793,1580793,1590793,1651338,1700795,1724235,1780793,1820793,1830793,1840783,1870263,1880793,1950703,1971790,1980793
江西,移动,1340794,1350794,1360794,1370794,1380700,1390791,1470794,1480939,1500794,1510794,1520794,1570794,1580794,1590794,1651790,1700796,1724236,1780794,1820794,1830794,1840784,1870264,1880794,1950704,1971791,1980794
江西,移动,1340795,1350795,1360795,1370795,1380701,1390792,1470795,1482445,1500795,1510795,1520795,1570795,1580795,1590795,1651791,1700797,1724237,1780795,1820795,1830795,1840785,1870265,1880795,1950705,1971792,1980795
江西,移动,1340796,1350796,1360796,1370796,1380702,1390793,1470796,1482446,1500796,1510796,1520796,1570796,1580796,1590796,1651792,1700798,1724238,1780796,1820796,1830796,1840786,1870266,1880796,1950706,1971793,1980796
江西,移动,1340797,1350797,1360797,1370797,1380703,1390794,1470797,1482447,1500797,1510797,1520797,1570797,1580797,1590797,1651793,1700799,1724239,1780797,1820797,1830797,1840787,1870267,1880797,1950707,1971794,1980797
江西,移动,1340798,1350798,1360798,1370798,1380704,1390795,1470798,1482448,1500798,1510798,1520798,1570798,1580798,1590798,1651794,1701070,1724240,1780798,1820798,1830798,1840788,1870268,1880798,1950708,1971795,1980798
江西,移动,1340799,1350799,1360799,1370799,1380705,1390796,1470799,1482449,1500799,1510799,1520799,1570799,1580799,1590799,1651795,1701071,1724241,1780799,1820799,1830799,1840789,1870269,1880799,1950709,1971796,1980799
江西,移动,1342650,1351700,1361700,1373290,1380706,1390797,1471740,1482679,1507000,1517000,1521600,1571700,1587000,1590940,1651796,1701680,1724242,1780880,1821490,1831790,1840790,1870700,1881640,1950790,1971797,1980800
江西,移动,1342651,1351701,1361701,1373291,1380707,1390798,1471741,1482680,1507001,1517001,1521601,1571701,1587001,1590941,1651797,1701681,1724243,1780881,1821491,1831791,1840791,1870701,1881641,1950791,1971798,1980801
江西,移动,1342652,1351702,1361702,1373292,1380708,1390799,1471742,1482687,1507002,1517002,1521602,1571702,1587002,1590942,1651798,1701682,1724244,1780882,1821492,1831792,1840792,1870702,1881642,1950792,1971799,1980802
江西,移动,1342653,1351703,1361703,1373293,1380709,1397000,1471743,1484892,1507003,1517003,1521603,1571703,1587003,1590943,1652027,1701683,1724245,1780883,1821493,1831793,1840793,1870703,1881643,1950793,1972070,1980803
江西,移动,1342654,1351704,1361704,1373294,1380790,1397001,1471744,1484894,1507004,1517004,1521604,1571704,1587004,1590944,1653853,1701684,1724246,1780884,1821494,1831794,1840794,1870704,1881644,1950794,1972079,1980804
江西,移动,1342655,1351705,1361705,1373295,1380791,1397002,1471745,1485771,1507005,1517005,1521605,1571705,1587005,1590945,1654250,1701685,1724247,1780885,1821495,1831795,1840795,1870705,1881645,1950795,1972100,1980805
