省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
北京,移动,1343638,1352028,1361138,1371638,1381016,1391030,1470158,1488024,1501038,1511698,1521008,1571008,1581008,1591038,1651903,1700494,1722706,1780128,1821008,1831008,1840139,1871008,1881008,1952039,,1980078
北京,移动,1343639,1352029,1361139,1371639,1381017,1391031,1470159,1488025,1501039,1511699,1521009,1571009,1581009,1591039,1651907,1700495,1722707,1780129,1821009,1831009,1840140,1871009,1881009,1952040,,1980079
北京,移动,1343640,1352030,1362100,1371640,1381018,1391032,1470160,1488043,1501040,1511790,1521010,1571100,1581010,1591040,1651919,1700890,1722708,1780130,1821010,1831010,1840141,1871010,1881010,1952041,,1980080
北京,移动,1343641,1352031,1362101,1371641,1381019,1391033,1470161,1488044,1501041,1511791,1521011,1571101,1581011,1591041,1651930,1700891,1722709,1780131,1821011,1831011,1840142,1871011,1881011,1952042,,1980081
北京,移动,1343642,1352032,1362102,1371642,1381020,1391034,1470162,1488311,1501042,1511792,1521012,1571102,1581012,1591042,1651932,1701000,1722710,1780132,1821012,1831012,1840143,1871012,1881012,1952043,,1980082
北京,移动,1343643,1352033,1362103,1371643,1381021,1391035,1470163,1488607,1501043,1511793,1521013,1571103,1581013,1591043,1651933,1701001,1722711,1780133,1821013,1831013,1840144,1871013,1881013,1952044,,1980083
北京,移动,1343644,1352034,1362104,1371644,1381022,1391036,1470164,1488821,1501044,1511794,1521014,1571104,1581014,1591044,1651935,1701002,1722712,1780134,1821014,1831014,1840145,1871014,1881014,1952045,,1980084
北京,移动,1343645,1352035,1362105,1371645,1381023,1391037,1470165,,1501045,1511795,1521015,1571105,1581015,1591045,1651937,1701003,1722713,1780135,1821015,1831015,1840146,1871015,1881015,1952046,,1980085
北京,移动,1343646,1352036,1362106,1371646,1381024,1391038,1470166,,1501046,1511796,1521016,1571106,1581016,1591046,1651939,1701004,1722714,1780136,1821016,1831016,1840147,1871016,1881016,1952047,,1980086
北京,移动,1343647,1352037,1362107,1371647,1381025,1391039,1470167,,1501047,1511797,1521017,1571107,1581017,1591047,1651948,1701005,1722715,1780137,1821017,1831017,1840148,1871017,1881017,1952048,,1980087
北京,移动,1343648,1352038,1362108,1371648,1381026,1391040,1470168,,1501048,1511798,1521018,1571108,1581018,1591048,1651950,1701006,1722716,1780138,1821018,1831018,1840149,1871018,1881018,1952049,,1980088
北京,移动,1343649,1352039,1362109,1371649,1381027,1391041,1470169,,1501049,1511799,1521019,1571109,1581019,1591049,1651955,1701007,1722717,1780139,1821019,1831019,1840150,1871019,1881019,1952050,,1980089
北京,移动,1343650,1352040,1362110,1371650,1381028,1391042,1470170,,1501050,1512000,1521020,1571110,1581020,1591050,1651956,1701008,1722718,1780140,1821020,1831020,1840151,1871020,1881020,1952460,,1980090
北京,移动,1343651,1352041,1362111,1371651,1381029,1391043,1470171,,1501051,1512001,1521021,1571111,1581021,1591051,1651958,1701009,1722719,1780141,1821021,1831021,1840152,1871021,1881021,1952546,,1980091
北京,移动,1343652,1352042,1362112,1371652,1381030,1391044,1470172,,1501052,1512002,1521022,1571112,1581022,1591052,1651959,1701010,1722720,1780142,1821022,1831022,1840153,1871022,1881022,1952547,,1980092
北京,移动,1343653,1352043,1362113,1371653,1381031,1391045,1470173,,1501053,1512003,1521023,1571113,1581023,1591053,1651980,1701011,1722721,1780143,1821023,1831023,1840154,1871023,1881023,1952548,,1980093
北京,移动,1343654,1352044,1362114,1371654,1381032,1391046,1470174,,1501054,1512004,1521024,1571114,1581024,1591054,1651990,1701012,1722722,1780144,1821024,1831024,1840155,1871024,1881024,1952549,,1980094
北京,移动,1343655,1352045,1362115,1371655,1381033,1391047,1470175,,1501055,1512005,1521025,1571115,1581025,1591055,1651999,1701013,1722723,1780145,1821025,1831025,1840156,1871025,1881025,1952560,,1980095
北京,移动,1343656,1352046,1362116,1371656,1381034,1391048,1470176,,1501056,1512006,1521026,1571116,1581026,1591056,1652011,1701014,1722724,1780146,1821026,1831026,1840157,1871026,1881026,1952561,,1980096
北京,移动,1343657,1352047,1362117,1371657,1381035,1391049,1470177,,1501057,1512007,1521027,1571117,1581027,1591057,1652100,1701015,1722725,1780147,1821027,1831027,1840158,1871027,1881027,1952562,,1980097
北京,移动,1343658,1352048,1362118,1371658,1381036,1391050,1470178,,1501058,1512008,1521028,1571118,1581028,1591058,1652128,1701016,1722726,1780148,1821028,1831028,1840159,1871028,1881028,1952566,,1980098
北京,移动,1343659,1352049,1362119,1371659,1381037,1391051,1470179,,1501059,1512009,1521029,1571119,1581029,1591059,1652185,1701017,1722727,1780149,1821029,1831029,1840160,1871029,1881029,1952588,,1980099
北京,移动,1343660,1352050,1362120,1371660,1381038,1391052,1470180,,1501060,,1521030,1571120,1581030,1591060,1652210,1701018,1722728,1780150,1821030,1831030,1840161,,1881030,1952626,,1980100
北京,移动,1343661,1352051,1362121,1371661,1381039,1391053,1470181,,1501061,,1521031,1571121,1581031,1591061,1652221,1701019,1722729,1780151,1821031,1831031,1840162,,1881031,1952727,,1980101
北京,移动,1343662,1352052,1362122,1371662,1381040,1391054,1470182,,1501062,,1521032,1571122,1581032,1591062,1652222,1701020,1722730,1780152,1821032,1831032,1840163,,1881032,1952828,,1980102
北京,移动,1343663,1352053,1362123,1371663,1381041,1391055,1470183,,1501063,,1521033,1571123,1581033,1591063,1652230,1701021,1722731,1780153,1821033,1831033,1840164,,1881033,1952888,,1980103
北京,移动,1343664,1352054,1362124,1371664,1381042,1391056,1470184,,1501064,,1521034,1571124,1581034,1591064,1652345,1701022,1722732,1780154,1821034,1831034,1840165,,1881034,1952929,,1980104
北京,移动,1343665,1352055,1362125,1371665,1381043,1391057,1470185,,1501065,,1521035,1571125,1581035,1591065,1652900,1701023,1722733,1780155,1821035,1831035,1840166,,1881035,1953010,,1980105
北京,移动,1343666,1352056,1362126,1371666,1381044,1391058,1470186,,1501066,,1521036,1571126,1581036,1591066,1652999,1701024,1722734,1780156,1821036,1831036,1840167,,1881036,1953508,,1980106
北京,移动,1343667,1352057,1362127,1371667,1381045,1391059,1470187,,1501067,,1521037,1571127,1581037,1591067,1653000,1701025,1722735,1780157,1821037,1831037,1840168,,1881037,1953518,,1980107
北京,移动,1343668,1352058,1362128,1371668,1381046,1391060,1470188,,1501068,,1521038,1571128,1581038,1591068,1653015,1701026,1722736,1780158,1821038,1831038,1840169,,1881038,1953528,,1980108
北京,移动,1343669,1352059,1362129,1371669,1381047,1391061,1470189,,1501069,,1521039,1571129,1581039,1591069,1653016,1701027,1722737,1780159,1821039,1831039,1840170,,1881039,1953538,,1980109
北京,移动,1343670,1352060,1362130,1371670,1381048,1391062,1470190,,1501070,,1521040,1571130,1581040,1591070,1653110,1701028,1722738,1780160,1821040,1831040,1840171,,1881040,1953568,,1980110
北京,移动,1343671,1352061,1362131,1371671,1381049,1391063,1470191,,1501071,,1521041,1571131,1581041,1591071,1653254,1701029,1722739,1780161,1821041,1831041,1840172,,1881041,1953578,,1980111
北京,移动,1343672,1352062,1362132,1371672,1381050,1391064,1470192,,1501072,,1521042,1571132,1581042,1591072,1653264,1701030,1722740,1780162,1821042,1831042,1840173,,1881042,1953580,,1980112
北京,移动,1343673,1352063,1362133,1371673,1381051,1391065,1470193,,1501073,,1521043,1571133,1581043,1591073,1653274,1701031,1722741,1780163,1821043,1831043,1840174,,1881043,1953581,,1980113
北京,移动,1343674,1352064,1362134,1371674,1381052,1391066,1470194,,1501074,,1521044,1571134,1581044,1591074,1653275,1701032,1722742,1780164,1821044,1831044,1840175,,1881044,1953750,,1980114
北京,移动,1343675,1352065,1362135,1371675,1381053,1391067,1470195,,1501075,,1521045,1571135,1581045,1591075,1653279,1701033,1722743,1780165,1821045,1831045,1840176,,1881045,1953751,,1980115
北京,移动,1343676,1352066,1362136,1371676,1381054,1391068,1470196,,1501076,,1521046,1571136,1581046,1591076,1653284,1701034,1722744,1780166,1821046,1831046,1840177,,1881046,1953752,,1980116
北京,移动,1343677,1352067,1362137,1371677,1381055,1391069,1470197,,1501077,,1521047,1571137,1581047,1591077,1653286,1701035,1722745,1780167,1821047,1831047,1840178,,1881047,1953753,,1980117
北京,移动,1343678,1352068,1362138,1371678,1381056,1391070,1470198,,1501078,,1521048,1571138,1581048,1591078,1653287,1701036,1722746,1780168,1821048,1831048,1840179,,1881048,1953756,,1980118
