省份,运营商,134 号段,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
山东,移动,1340541,1350631,1360631,1370631,1380548,1390547,1470631,1482401,1500631,1510631,1520631,1570631,1580631,1590631,1650171,1700538,1720631,1780601,1820631,1830041,1840548,1870631,1880631,1950601,1970703,1980601
山东,移动,1340542,1350632,1360632,1370632,1380549,1390548,1470632,1482402,1500632,1510632,1520632,1570632,1580632,1590632,1650172,1700539,1720632,1780602,1820632,1830042,1840549,1870632,1880632,1950602,1970704,1980602
山东,移动,1340543,1350633,1360633,1370633,1380630,1390549,1470633,1482403,1500633,1510633,1520633,1570633,1580633,1590633,1650173,1700540,1720633,1780603,1820633,1830043,1840630,1870633,1880633,1950603,1970705,1980603
山东,移动,1340544,1350634,1360634,1370634,1380631,1390630,1470634,1482404,1500634,1510634,1520634,1570634,1580634,1590634,1650174,1700541,1720634,1780604,1820634,1830044,1840631,1870634,1880634,1950604,1970706,1980604
山东,移动,1340545,1350635,1360635,1370635,1380632,1390631,1470635,1488059,1500635,1510635,1520635,1570635,1580635,1590635,1650175,1700542,1720635,1780605,1820635,1830045,1840632,1870635,1880635,1950605,1970707,1980605
山东,移动,1340546,1350636,1360636,1370636,1380633,1390632,1470636,1488452,1500636,1510636,1520636,1570636,1580636,1590636,1650176,1700543,1720636,1780606,1820636,1830046,1840633,1870636,1880636,1950606,1970708,1980606
山东,移动,1340547,1350637,1360637,1370637,1380634,1390633,1470637,1488453,1500637,1510637,1520637,1570637,1580637,1590637,1650177,1700544,1720637,1780607,1820637,1830047,1840634,1870637,1880637,1950607,1970709,1980607
山东,移动,1340548,1350638,1360638,1370638,1380635,1390634,1470638,,1500638,1510638,1520638,1570638,1580638,1590638,1650178,1700545,1720638,1780608,1820638,1830048,1840635,1870638,1880638,1950608,1970770,1980608
山东,移动,1340549,1350639,1360639,1370639,1380636,1390635,1470639,,1500639,1510639,1520639,1570639,1580639,1590639,1650179,1700546,1720639,1780609,1820639,1830049,1840636,1870639,1880639,1950609,1970771,1980609
山东,移动,1340600,1350640,1360640,1370640,1380637,1390636,1470640,,1500640,1510640,1520640,1570640,1580640,1590800,1650180,1700547,1720640,1780610,1820640,1830050,1840637,1870640,1880640,1950610,1970772,1980610
山东,移动,1340601,1350641,1360641,1370641,1380638,1390637,1470641,,1500641,1510641,1520641,1570641,1580641,1590801,1650181,1700548,1720641,1780611,1820641,1830051,1840638,1870641,1880641,1950611,1970773,1980611
山东,移动,1340602,1350642,1360642,1370642,1380639,1390638,1470642,,1500642,1510642,1520642,1570642,1580642,1590802,1650182,1700549,1720642,1780612,1820642,1830052,1840639,1870642,1880642,1950612,1970774,1980612
山东,移动,1340603,1350643,1360643,1370643,1380640,1390639,1470643,,1500643,1510643,1520643,1570643,1580643,1590803,1650183,1700630,1720643,1780613,1820643,1830053,1841600,1870643,1880643,1950613,1970775,1980613
山东,移动,1340604,1350644,1360644,1370644,1380641,1390640,1470644,,1500644,1510644,1520644,1570644,1580644,1590804,1650201,1700631,1720644,1780614,1820644,1830054,1841601,1870644,1880644,1950614,1970776,1980614
山东,移动,1340605,1350645,1360645,1370645,1380642,1390641,1470645,,1500645,1510645,1520645,1570645,1580645,1590805,1650205,1700632,1720645,1780615,1820645,1830055,1841602,1870645,1880645,1950615,1970777,1980615
山东,移动,1340606,1350646,1360646,1370646,1380643,1390642,1470646,,1500646,1510646,1520646,1570646,1580646,1590806,1650206,1700633,1720646,1780616,1820646,1830056,1841603,1870646,1880646,1950616,1970778,1980616
山东,移动,1340607,1350647,1360647,1370647,1380644,1390643,1470647,,1500647,1510647,1520647,1570647,1580647,1590807,1650207,1700634,1720647,1780617,1820647,1830057,1841604,1870647,1880647,1950617,1970779,1980617
山东,移动,1340608,1350648,1360648,1370648,1380645,1390644,1470648,,1500648,1510648,1520648,1570648,1580648,1590808,1650208,1700635,1720648,1780618,1820648,1830058,1841605,1870648,1880648,1950618,1970958,1980618
山东,移动,1340609,1350649,1360649,1370649,1380646,1390645,1470649,,1500649,1510649,1520649,1570649,1580649,1590809,1650277,1700636,1720649,1780619,1820649,1830059,1841606,1870649,1880649,1950619,1970959,1980619
山东,移动,1340610,1350890,1360890,1370890,1380647,1390646,1471760,,1500650,1510650,1520650,1571270,1580650,1590890,1650278,1700637,1720650,1780620,1820650,1830530,1841607,1870650,1881530,1950620,1970960,1980620
山东,移动,1340611,1350891,1360891,1370891,1380648,1390647,1471761,,1500651,1510651,1520651,1571271,1580651,1590891,1650286,1700638,1720651,1780621,1820651,1830531,1841608,1870651,1881531,1950621,1970961,1980621
山东,移动,1340612,1350892,1360892,1370892,1380649,1390648,1471762,,1500652,1510652,1520652,1571272,1580652,1590892,1650288,1700639,1720652,1780622,1820652,1830532,1841609,1870652,1881532,1950622,1970962,1980622
山东,移动,1340613,1350893,1360893,1370893,1380890,1390649,1471763,,1500653,1510653,1520653,1571273,1580653,1590893,1650296,1700640,1720653,1780623,1820653,1830533,1841610,1870653,1881533,1950623,1970963,1980623
山东,移动,1340614,1350894,1360894,1370894,1380891,1395300,1471764,,1500654,1510654,1520654,1571274,1580654,1590894,1650297,1700655,1720654,1780624,1820654,1830534,1841611,1870654,1881534,1950624,1970965,1980624
山东,移动,1340615,1350895,1360895,1370895,1380892,1395301,1471765,,1500655,1510655,1520655,1571275,1580655,1590895,1650300,1700656,1720655,1780625,1820655,1830535,1841612,1870655,1881535,1950625,1970966,1980625
山东,移动,1340616,1350896,1360896,1370896,1380893,1395302,1471766,,1500656,1510656,1520656,1571276,1580656,1590896,1650305,1700657,1720656,1780626,1820656,1830536,1841613,1870656,1881536,1950626,1970967,1980626
山东,移动,1340617,1350897,1360897,1370897,1380894,1395303,1471767,,1500657,1510657,1520657,1571277,1580657,1590897,1650306,1700658,1720657,1780627,1820657,1830537,1841614,1870657,1881537,1950627,1970968,1980627
山东,移动,1340618,1350898,1360898,1370898,1380895,1395304,1471768,,1500658,1510658,1520658,1571278,1580658,1590898,1650307,1700659,1720658,1780628,1820658,1830538,1841615,1870658,1881538,1950628,1970969,1980628
山东,移动,1340619,1350899,1360899,1370899,1380896,1395305,1471769,,1500659,1510659,1520659,1571279,1580659,1590899,1650308,1700660,1720659,1780629,1820659,1830539,1841616,1870659,1881539,1950629,1970978,1980629
山东,移动,1340620,1351530,1361530,1372190,1380897,1395306,1471770,,1500660,1510660,1520660,1571530,1580660,1591000,1650309,1700661,1724260,1780630,1825300,1830540,1841617,1870660,1881600,1950630,1970979,1980630
山东,移动,1340621,1351531,1361531,1372191,1380898,1395307,1471771,,1500661,1510661,1520661,1571531,1580661,1591001,1650324,1700662,1724261,1780631,1825301,1830541,1841618,1870661,1881601,1950631,1970980,1980631
山东,移动,1340622,1351532,1361532,1372192,1380899,1395308,1471772,,1500662,1510662,1520662,1571532,1580662,1591002,1650327,1700663,1724262,1780632,1825302,1830542,1841619,1870662,1881602,1950632,1970981,1980632
山东,移动,1340623,1351533,1361533,1372193,1385300,1395309,1471773,,1500663,1510663,1520663,1571533,1580663,1591003,1650329,1700664,1724263,1780633,1825303,1830543,1841620,1870663,1881603,1950633,1970982,1980633
山东,移动,1340624,1351534,1361534,1372194,1385301,1395310,1471774,,1500664,1510664,1520664,1571534,1580664,1591004,1650330,1700665,1724264,1780634,1825304,1830544,1841621,1870664,1881604,1950634,1970983,1980634
山东,移动,1340625,1351535,1361535,1372195,1385302,1395311,1471775,,1500665,1510665,1520665,1571535,1580665,1591005,1650341,1700666,1724265,1780635,1825305,1830545,1841622,1870665,1881605,1950635,1970985,1980635
山东,移动,1340626,1351536,1361536,1372196,1385303,1395312,1471776,,1500666,1510666,1520666,1571536,1580666,1591006,1650342,1700667,1724266,1780636,1825306,1830546,1841623,1870666,1881606,1950636,1970986,1980636
山东,移动,1340627,1351537,1361537,1372197,1385304,1395313,1471777,,1500667,1510667,1520667,1571537,1580667,1591007,1650343,1700724,1724267,1780637,1825307,1830547,1841624,1870667,1881607,1950637,1970987,1980637
山东,移动,1340628,1351538,1361538,1372198,1385305,1395314,1471778,,1500668,1510668,1520668,1571538,1580668,1591008,1650367,1700725,1724268,1780638,1825308,1830548,1841625,1870668,1881608,1950638,1970988,1980638
山东,移动,1340629,1351539,1361539,1372199,1385306,1395315,1471779,,1500669,1510669,1520669,1571539,1580669,1591009,1650369,1700726,1724269,1780639,1825309,1830549,1841626,1870669,1881609,1950639,1970989,1980639
山东,移动,1340630,1351540,1361540,1372390,1385307,1395316,1475300,,1500670,1510670,1520670,1571540,1580670,1591010,1650381,1700727,1724270,1785200,1825310,1830630,1841627,1872470,1881610,1950640,1970994,1981170
山东,移动,1340631,1351541,1361541,1372391,1385308,1395317,1475301,,1500671,1510671,1520671,1571541,1580671,1591011,1650383,1700728,1724271,1785201,1825311,1830631,1841628,1872471,1881611,1950641,1970995,1981171
