省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
吉林,联通,,,,,1556897,,,1678541,,,,,,
吉林,联通,,,,,1556898,,,1678542,,,,,,
吉林,联通,,,,,1556899,,,1678544,,,,,,
吉林,联通,,,,,1558400,,,1678553,,,,,,
吉林,联通,,,,,1558401,,,1678554,,,,,,
吉林,联通,,,,,1558402,,,1678563,,,,,,
吉林,联通,,,,,1558403,,,1678564,,,,,,
吉林,联通,,,,,1558404,,,1678569,,,,,,
吉林,联通,,,,,1558405,,,1678572,,,,,,
吉林,联通,,,,,1558406,,,1678573,,,,,,
吉林,联通,,,,,1558407,,,1678574,,,,,,
吉林,联通,,,,,1558408,,,1678590,,,,,,
吉林,联通,,,,,1558409,,,1678592,,,,,,
吉林,联通,,,,,1558410,,,1678593,,,,,,
吉林,联通,,,,,1558411,,,1678643,,,,,,
吉林,联通,,,,,1558412,,,1678733,,,,,,
吉林,联通,,,,,1558413,,,1678925,,,,,,
吉林,联通,,,,,1558414,,,1678954,,,,,,
吉林,联通,,,,,1558415,,,1679018,,,,,,
吉林,联通,,,,,1558416,,,1679019,,,,,,
吉林,联通,,,,,1558417,,,1679026,,,,,,
吉林,联通,,,,,1558418,,,1679030,,,,,,
吉林,联通,,,,,1558419,,,1679031,,,,,,
吉林,联通,,,,,1558420,,,1679032,,,,,,
吉林,联通,,,,,1558421,,,1679033,,,,,,
吉林,联通,,,,,1558422,,,1679034,,,,,,
吉林,联通,,,,,1558423,,,1679035,,,,,,
吉林,联通,,,,,1558424,,,1679036,,,,,,
吉林,联通,,,,,1558425,,,1679037,,,,,,
吉林,联通,,,,,1558426,,,1679038,,,,,,
吉林,联通,,,,,1558427,,,1679039,,,,,,
吉林,联通,,,,,1558428,,,1679040,,,,,,
吉林,联通,,,,,1558429,,,1679041,,,,,,
吉林,联通,,,,,1558430,,,1679042,,,,,,
吉林,联通,,,,,1558431,,,1679043,,,,,,
吉林,联通,,,,,1558432,,,1679044,,,,,,
吉林,联通,,,,,1558433,,,1679045,,,,,,
吉林,联通,,,,,1558434,,,1679046,,,,,,
吉林,联通,,,,,1558435,,,1679047,,,,,,
吉林,联通,,,,,1558436,,,1679048,,,,,,
吉林,联通,,,,,1558437,,,1679049,,,,,,
吉林,联通,,,,,1558438,,,1679050,,,,,,
吉林,联通,,,,,1558439,,,1679051,,,,,,
吉林,联通,,,,,1558440,,,1679052,,,,,,
吉林,联通,,,,,1558441,,,1679053,,,,,,
吉林,联通,,,,,1558442,,,1679054,,,,,,
吉林,联通,,,,,1558443,,,1679055,,,,,,
吉林,联通,,,,,1558444,,,1679056,,,,,,
吉林,联通,,,,,1558445,,,1679057,,,,,,
吉林,联通,,,,,1558446,,,1679058,,,,,,
吉林,联通,,,,,1558447,,,1679059,,,,,,
吉林,联通,,,,,1558448,,,1679060,,,,,,
吉林,联通,,,,,1558449,,,1679061,,,,,,
吉林,联通,,,,,1558450,,,1679062,,,,,,
吉林,联通,,,,,1558451,,,1679063,,,,,,
吉林,联通,,,,,1558452,,,1679064,,,,,,
吉林,联通,,,,,1558453,,,1679065,,,,,,
吉林,联通,,,,,1558454,,,1679066,,,,,,
吉林,联通,,,,,1558455,,,1679067,,,,,,
吉林,联通,,,,,1558456,,,1679068,,,,,,
吉林,联通,,,,,1558457,,,1679069,,,,,,
吉林,联通,,,,,1558458,,,1679070,,,,,,
吉林,联通,,,,,1558459,,,1679071,,,,,,
吉林,联通,,,,,1558460,,,1679072,,,,,,
吉林,联通,,,,,1558461,,,1679073,,,,,,
吉林,联通,,,,,1558462,,,1679074,,,,,,
吉林,联通,,,,,1558463,,,1679075,,,,,,
吉林,联通,,,,,1558464,,,1679076,,,,,,
吉林,联通,,,,,1558465,,,1679077,,,,,,
吉林,联通,,,,,1558466,,,1679078,,,,,,
吉林,联通,,,,,1558467,,,1679079,,,,,,
吉林,联通,,,,,1558468,,,1679080,,,,,,
吉林,联通,,,,,1558469,,,1679081,,,,,,
吉林,联通,,,,,1558470,,,1679082,,,,,,
吉林,联通,,,,,1558471,,,1679083,,,,,,
吉林,联通,,,,,1558472,,,1679084,,,,,,
吉林,联通,,,,,1558473,,,1679085,,,,,,
吉林,联通,,,,,1558474,,,1679086,,,,,,
吉林,联通,,,,,1558475,,,1679087,,,,,,
吉林,联通,,,,,1558476,,,1679088,,,,,,
吉林,联通,,,,,1558477,,,1679089,,,,,,
吉林,联通,,,,,1558478,,,1679090,,,,,,
吉林,联通,,,,,1558479,,,1679091,,,,,,
吉林,联通,,,,,1558480,,,1679092,,,,,,
吉林,联通,,,,,1558481,,,1679093,,,,,,
吉林,联通,,,,,1558482,,,1679094,,,,,,
吉林,联通,,,,,1558483,,,1679095,,,,,,
吉林,联通,,,,,1558484,,,1679096,,,,,,
吉林,联通,,,,,1558485,,,1679097,,,,,,
吉林,联通,,,,,1558486,,,1679098,,,,,,
吉林,联通,,,,,1558487,,,1679099,,,,,,
吉林,联通,,,,,1558488,,,1679100,,,,,,
吉林,联通,,,,,1558489,,,1679101,,,,,,
吉林,联通,,,,,1558490,,,1679102,,,,,,
吉林,联通,,,,,1558491,,,1679103,,,,,,
吉林,联通,,,,,1558492,,,1679104,,,,,,
吉林,联通,,,,,1558493,,,1679105,,,,,,
吉林,联通,,,,,1558494,,,1679106,,,,,,
吉林,联通,,,,,1558495,,,1679107,,,,,,
吉林,联通,,,,,1558496,,,1679108,,,,,,
吉林,联通,,,,,1558497,,,1679109,,,,,,
吉林,联通,,,,,1558498,,,1679110,,,,,,
吉林,联通,,,,,1558499,,,1679111,,,,,,
吉林,联通,,,,,1558540,,,1679112,,,,,,
吉林,联通,,,,,1558541,,,1679113,,,,,,
吉林,联通,,,,,1558542,,,1679114,,,,,,
吉林,联通,,,,,1558543,,,1679115,,,,,,
吉林,联通,,,,,1558544,,,1679116,,,,,,
吉林,联通,,,,,1558545,,,1679117,,,,,,
吉林,联通,,,,,1558546,,,1679118,,,,,,
吉林,联通,,,,,1558547,,,1679119,,,,,,
吉林,联通,,,,,1558548,,,1679120,,,,,,
吉林,联通,,,,,1558549,,,1679121,,,,,,
吉林,联通,,,,,1558550,,,1679122,,,,,,
吉林,联通,,,,,1558551,,,1679123,,,,,,
吉林,联通,,,,,1558552,,,1679124,,,,,,
吉林,联通,,,,,1558553,,,1679125,,,,,,
吉林,联通,,,,,1558554,,,1679126,,,,,,
吉林,联通,,,,,1558555,,,1679127,,,,,,
吉林,联通,,,,,1558556,,,1679128,,,,,,
吉林,联通,,,,,1558557,,,1679129,,,,,,
吉林,联通,,,,,1558558,,,1679130,,,,,,
吉林,联通,,,,,1558559,,,1679131,,,,,,
吉林,联通,,,,,1558560,,,1679132,,,,,,
吉林,联通,,,,,1558561,,,1679133,,,,,,
吉林,联通,,,,,1558562,,,1679134,,,,,,
吉林,联通,,,,,1558563,,,1679135,,,,,,
吉林,联通,,,,,1558564,,,1679136,,,,,,
吉林,联通,,,,,1558565,,,1679137,,,,,,
吉林,联通,,,,,1558566,,,1679138,,,,,,
吉林,联通,,,,,1558567,,,1679139,,,,,,
吉林,联通,,,,,1558568,,,1679140,,,,,,
吉林,联通,,,,,1558569,,,1679141,,,,,,
吉林,联通,,,,,1559000,,,1679142,,,,,,
吉林,联通,,,,,1559001,,,1679143,,,,,,
吉林,联通,,,,,1559002,,,1679144,,,,,,
吉林,联通,,,,,1559003,,,1679145,,,,,,
吉林,联通,,,,,1559004,,,1679146,,,,,,
吉林,联通,,,,,1559005,,,1679147,,,,,,
吉林,联通,,,,,1559006,,,1679148,,,,,,
吉林,联通,,,,,1559007,,,1679149,,,,,,
吉林,联通,,,,,1559008,,,1679150,,,,,,
吉林,联通,,,,,1559009,,,1679151,,,,,,
吉林,联通,,,,,1559010,,,1679152,,,,,,
吉林,联通,,,,,1559011,,,1679153,,,,,,
吉林,联通,,,,,1559012,,,1679431,,,,,,
吉林,联通,,,,,1559013,,,1679432,,,,,,
吉林,联通,,,,,1559014,,,1679433,,,,,,
吉林,联通,,,,,1559015,,,1679434,,,,,,
吉林,联通,,,,,1559016,,,1679435,,,,,,
吉林,联通,,,,,1559017,,,1679436,,,,,,
吉林,联通,,,,,1559018,,,1679437,,,,,,
吉林,联通,,,,,1559019,,,1679438,,,,,,
吉林,联通,,,,,1559020,,,1679439,,,,,,
吉林,联通,,,,,1559021,,,,,,,,,
吉林,联通,,,,,1559022,,,,,,,,,
吉林,联通,,,,,1559023,,,,,,,,,
吉林,联通,,,,,1559024,,,,,,,,,
吉林,联通,,,,,1559025,,,,,,,,,
吉林,联通,,,,,1559026,,,,,,,,,
吉林,联通,,,,,1559027,,,,,,,,,
吉林,联通,,,,,1559028,,,,,,,,,
吉林,联通,,,,,1559029,,,,,,,,,
吉林,联通,,,,,1559030,,,,,,,,,
吉林,联通,,,,,1559031,,,,,,,,,
吉林,联通,,,,,1559032,,,,,,,,,
吉林,联通,,,,,1559033,,,,,,,,,
吉林,联通,,,,,1559034,,,,,,,,,
吉林,联通,,,,,1559035,,,,,,,,,
吉林,联通,,,,,1559036,,,,,,,,,
吉林,联通,,,,,1559037,,,,,,,,,
吉林,联通,,,,,1559038,,,,,,,,,
吉林,联通,,,,,1559039,,,,,,,,,
吉林,联通,,,,,1559040,,,,,,,,,
吉林,联通,,,,,1559041,,,,,,,,,
吉林,联通,,,,,1559042,,,,,,,,,
吉林,联通,,,,,1559043,,,,,,,,,
吉林,联通,,,,,1559044,,,,,,,,,
吉林,联通,,,,,1559045,,,,,,,,,
吉林,联通,,,,,1559046,,,,,,,,,
吉林,联通,,,,,1559047,,,,,,,,,
吉林,联通,,,,,1559048,,,,,,,,,
吉林,联通,,,,,1559049,,,,,,,,,
吉林,联通,,,,,1559050,,,,,,,,,
吉林,联通,,,,,1559051,,,,,,,,,
吉林,联通,,,,,1559052,,,,,,,,,
吉林,联通,,,,,1559053,,,,,,,,,
吉林,联通,,,,,1559054,,,,,,,,,
吉林,联通,,,,,1559055,,,,,,,,,
吉林,联通,,,,,1559056,,,,,,,,,
吉林,联通,,,,,1559057,,,,,,,,,
吉林,联通,,,,,1559058,,,,,,,,,
吉林,联通,,,,,1559059,,,,,,,,,
吉林,联通,,,,,1559060,,,,,,,,,
吉林,联通,,,,,1559061,,,,,,,,,
吉林,联通,,,,,1559062,,,,,,,,,
吉林,联通,,,,,1559063,,,,,,,,,
