省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
四川,电信,1335047,1537819,,1731394,1772334,1803094,1811390,1898159,1903824,1911434,1938114,1993475
四川,电信,1335048,1537820,,1731395,1772335,1803095,1811391,1898160,1903825,1911435,1938115,1993476
四川,电信,1335049,1537821,,1731396,1772336,1803096,1811392,1898161,1903826,1911436,1938116,1993477
四川,电信,1335050,1537822,,1731397,1772337,1803097,1811393,1898162,1903827,1911437,1938117,1993478
四川,电信,1335051,1537823,,1731398,1772338,1803098,1811394,1898163,1903828,1911438,1938118,1993479
四川,电信,1335052,1537824,,1731399,1772339,1803099,1811395,1898164,1903829,1911439,1938119,1993480
四川,电信,1335053,1537825,,1731860,1772340,1803470,1811396,1898165,1903830,1911440,1938120,1993481
四川,电信,1335054,1537826,,1731861,1772341,1803471,1811397,1898166,1903831,1911441,1938121,1993482
四川,电信,1335055,1537827,,1731862,1772342,1803472,1811398,1898167,1903832,1911442,1938122,1993483
四川,电信,1335056,1537828,,1731863,1772343,1803473,1811399,1898168,1903833,1911443,1938123,1993484
四川,电信,1335057,1537829,,1731864,1772344,1803474,1811650,1898169,1903834,1911444,1938124,1993485
四川,电信,1335058,1537830,,1731865,1772345,1803475,1811651,1898170,1903835,1911445,1938125,1993486
四川,电信,1335059,1537831,,1731866,1772346,1803476,1811652,1898171,1903836,1911446,1938126,1993487
四川,电信,1335060,1537832,,1731867,1772347,1803477,1811653,1898172,1903837,1911447,1938127,1993488
四川,电信,1335061,1537833,,1731868,1772348,1803478,1811654,1898173,1903838,1911448,1938128,1993489
四川,电信,1335062,1537834,,1731869,1772349,1803479,1811655,1898174,1903839,1911449,1938129,1993800
四川,电信,1335063,1537835,,1731890,1772630,1804030,1811656,1898175,1904800,1911570,1938130,1993801
四川,电信,1335064,1537836,,1731891,1772631,1804031,1811657,1898176,1904801,1911571,1938131,1993802
四川,电信,1335065,1537837,,1731892,1772632,1804032,1811658,1898177,1904802,1911572,1938132,1993803
四川,电信,1335066,1537838,,1731893,1772633,1804033,1811659,1898178,1904803,1911573,1938133,1993804
四川,电信,1335067,1537839,,1731894,1772634,1804034,1811660,1898179,1904804,1911574,1938134,1993805
四川,电信,1335068,1537840,,1731895,1772635,1804035,1811661,1898180,1904805,1911575,1938135,1993806
四川,电信,1335069,1537841,,1731896,1772636,1804036,1811662,1898181,1904806,1911576,1938136,1993807
四川,电信,1335070,1537842,,1731897,1772637,1804037,1811663,1898182,1904807,1911577,1938137,1993808
四川,电信,1335071,1537843,,1731898,1772638,1804038,1811664,1898183,1904808,1911578,1938138,1993809
四川,电信,1335072,1537844,,1731899,1772639,1804039,1811665,1898184,1904809,1911579,1938139,1993810
四川,电信,1335073,1537845,,1732180,1772640,1804040,1811666,1898185,1904810,1911580,1938140,1993811
四川,电信,1335074,1537846,,1732181,1772641,1804041,1811667,1898186,1904811,1911581,1938141,1993812
四川,电信,1335075,1537847,,1732182,1772642,1804042,1811668,1898187,1904812,1911582,1938142,1993813
四川,电信,1335076,1537848,,1732183,1772643,1804043,1811669,1898188,1904813,1911583,1938143,1993814
四川,电信,1335077,1537849,,1732184,1772644,1804044,1811670,1898189,1904814,1911584,1938144,1993815
四川,电信,1335078,1537850,,1732185,1772645,1804045,1811671,1898190,1904815,1911585,1938145,1993816
四川,电信,1335079,1537851,,1732186,1772646,1804046,1811672,1898191,1904816,1911586,1938146,1993817
四川,电信,1335080,1537852,,1732187,1772647,1804047,1811673,1898192,1904817,1911587,1938147,1993818
四川,电信,1335081,1537853,,1732188,1772648,1804048,1811674,1898193,1904818,1911588,1938148,1993819
四川,电信,1335082,1537854,,1732189,1772649,1804049,1811675,1898194,1904819,1911589,1938149,1993820
四川,电信,1335083,1537855,,1732190,1772650,1804800,1811676,1898195,1904820,1911590,1938150,1993821
四川,电信,1335084,1537856,,1732191,1772651,1804801,1811677,1898196,1904821,1911591,1938151,1993822
四川,电信,1335085,1537857,,1732192,1772652,1804802,1811678,1898197,1904822,1911592,1938152,1993823
