省份,运营商,130 号段,131 号段,132 号段,145 号段,146 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
上海,联通,,,,1455844,,,,,,,,,,,
上海,联通,,,,1455845,,,,,,,,,,,
上海,联通,,,,1455846,,,,,,,,,,,
上海,联通,,,,1455847,,,,,,,,,,,
上海,联通,,,,1455848,,,,,,,,,,,
上海,联通,,,,1455849,,,,,,,,,,,
上海,联通,,,,1455850,,,,,,,,,,,
上海,联通,,,,1455851,,,,,,,,,,,
上海,联通,,,,1455852,,,,,,,,,,,
上海,联通,,,,1455853,,,,,,,,,,,
上海,联通,,,,1455854,,,,,,,,,,,
上海,联通,,,,1455855,,,,,,,,,,,
上海,联通,,,,1455856,,,,,,,,,,,
上海,联通,,,,1455857,,,,,,,,,,,
上海,联通,,,,1455858,,,,,,,,,,,
上海,联通,,,,1455859,,,,,,,,,,,
上海,联通,,,,1455860,,,,,,,,,,,
上海,联通,,,,1455861,,,,,,,,,,,
上海,联通,,,,1455862,,,,,,,,,,,
上海,联通,,,,1455863,,,,,,,,,,,
上海,联通,,,,1455864,,,,,,,,,,,
上海,联通,,,,1455865,,,,,,,,,,,
上海,联通,,,,1455866,,,,,,,,,,,
上海,联通,,,,1455867,,,,,,,,,,,
上海,联通,,,,1455868,,,,,,,,,,,
上海,联通,,,,1455869,,,,,,,,,,,
上海,联通,,,,1455870,,,,,,,,,,,
上海,联通,,,,1455871,,,,,,,,,,,
上海,联通,,,,1455872,,,,,,,,,,,
上海,联通,,,,1455873,,,,,,,,,,,
上海,联通,,,,1455874,,,,,,,,,,,
上海,联通,,,,1455875,,,,,,,,,,,
