省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
安徽,电信,,1539563,,1737545,,,1815583,,,1916615,1935915,
安徽,电信,,1539564,,1737546,,,1815584,,,1916616,1935916,
安徽,电信,,1539565,,1737547,,,1815585,,,1916617,1935917,
安徽,电信,,1539566,,1737548,,,1815586,,,1916618,1935918,
安徽,电信,,1539567,,1737549,,,1815587,,,1916619,1935919,
安徽,电信,,1539568,,1738430,,,1815588,,,1916640,1936020,
安徽,电信,,1539569,,1738431,,,1815589,,,1916641,1936021,
安徽,电信,,1539810,,1738432,,,1815590,,,1916642,1936022,
安徽,电信,,1539811,,1738433,,,1815591,,,1916643,1936023,
安徽,电信,,1539812,,1738434,,,1815592,,,1916644,1936024,
安徽,电信,,1539813,,1738435,,,1815593,,,1916645,1936025,
安徽,电信,,1539814,,1738436,,,1815594,,,1916646,1937010,
安徽,电信,,1539815,,1738437,,,1815595,,,1916647,1937011,
安徽,电信,,1539816,,1738438,,,1815596,,,1916648,1937012,
安徽,电信,,1539817,,1738439,,,1815597,,,1916649,1937013,
安徽,电信,,1539818,,1739830,,,1815598,,,1916650,1937014,
安徽,电信,,1539819,,1739831,,,1815599,,,1916651,1937015,
安徽,电信,,1539820,,1739832,,,1815600,,,1916652,1937016,
安徽,电信,,1539821,,1739833,,,1815601,,,1916653,1937017,
安徽,电信,,1539822,,1739834,,,1815602,,,1916654,1937018,
安徽,电信,,1539823,,1739835,,,1815603,,,1916655,1937019,
安徽,电信,,1539824,,1739836,,,1815604,,,1916656,1938960,
安徽,电信,,1539825,,1739837,,,1815605,,,1916657,1938961,
安徽,电信,,1539826,,1739838,,,1815606,,,1916658,1938962,
安徽,电信,,1539827,,1739839,,,1815607,,,1916659,1938963,
安徽,电信,,1539828,,,,,1815608,,,1916670,1938964,
安徽,电信,,1539829,,,,,1815609,,,1916671,1938965,
安徽,电信,,1539950,,,,,1815610,,,1916672,1938966,
安徽,电信,,1539951,,,,,1815611,,,1916673,1938967,
安徽,电信,,1539952,,,,,1815612,,,1916674,1938968,
安徽,电信,,1539953,,,,,1815613,,,1916675,1938969,
安徽,电信,,1539954,,,,,1815614,,,1916676,1938970,
安徽,电信,,1539955,,,,,1815615,,,1916677,1938971,
安徽,电信,,1539956,,,,,1815616,,,1916678,1938972,
安徽,电信,,1539957,,,,,1815617,,,1916679,1938973,
安徽,电信,,1539958,,,,,1815618,,,,1938974,
安徽,电信,,1539959,,,,,1815619,,,,1938975,
安徽,电信,,1539960,,,,,1815620,,,,1938976,
安徽,电信,,1539961,,,,,1815621,,,,1938977,
安徽,电信,,1539962,,,,,1815622,,,,1938978,
安徽,电信,,1539963,,,,,1815623,,,,1938979,
安徽,电信,,1539964,,,,,1815624,,,,1939150,
安徽,电信,,1539965,,,,,1815625,,,,1939151,
安徽,电信,,1539966,,,,,1815626,,,,1939152,
安徽,电信,,1539967,,,,,1815627,,,,1939153,
安徽,电信,,1539968,,,,,1815628,,,,1939154,
安徽,电信,,1539969,,,,,1815629,,,,1939155,
安徽,电信,,,,,,,1815630,,,,1939156,
安徽,电信,,,,,,,1815631,,,,1939157,
安徽,电信,,,,,,,1815632,,,,1939158,
安徽,电信,,,,,,,1815633,,,,1939159,
安徽,电信,,,,,,,1815634,,,,1939270,
安徽,电信,,,,,,,1815635,,,,1939271,
安徽,电信,,,,,,,1815636,,,,1939272,
安徽,电信,,,,,,,1815637,,,,1939273,
安徽,电信,,,,,,,1815638,,,,1939274,
安徽,电信,,,,,,,1815639,,,,1939275,
安徽,电信,,,,,,,1815640,,,,1939276,
安徽,电信,,,,,,,1815641,,,,1939277,
安徽,电信,,,,,,,1815642,,,,1939278,
安徽,电信,,,,,,,1815643,,,,1939279,
安徽,电信,,,,,,,1815644,,,,1939280,
安徽,电信,,,,,,,1815645,,,,1939281,
安徽,电信,,,,,,,1815646,,,,1939282,
安徽,电信,,,,,,,1815647,,,,1939283,
安徽,电信,,,,,,,1815648,,,,1939284,
安徽,电信,,,,,,,1815649,,,,1939285,
安徽,电信,,,,,,,1815650,,,,1939286,
安徽,电信,,,,,,,1815651,,,,1939287,
安徽,电信,,,,,,,1815652,,,,1939288,
安徽,电信,,,,,,,1815653,,,,1939289,
安徽,电信,,,,,,,1815654,,,,1939290,
安徽,电信,,,,,,,1815655,,,,1939291,
安徽,电信,,,,,,,1815656,,,,1939292,
