省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
河北,电信,1332305,1535437,1623168,1733056,1773175,1803226,1813254,1894266,1903176,1913356,1933106,1993136
河北,电信,1332306,1535438,1623169,1733057,1773176,1803227,1813255,1894267,1903177,1913357,1933107,1993137
河北,电信,1332307,1535439,1623170,1733058,1773177,1803228,1813256,1894268,1903178,1913358,1933108,1993138
河北,电信,1332308,1535440,1623171,1733059,1773178,1803229,1813257,1894269,1903179,1913359,1933109,1993139
河北,电信,1332309,1535441,1623172,1733100,1773179,1803230,1813258,,1903180,1913360,1933110,1993140
河北,电信,1332310,1535442,1623173,1733101,1773180,1803231,1813259,,1903181,1913361,1933111,1993141
河北,电信,1332311,1535443,1623174,1733102,1773181,1803232,1813260,,1903182,1913362,1933112,1993142
河北,电信,1332312,1535444,1623175,1733103,1773182,1803233,1813261,,1903183,1913363,1933113,1993143
河北,电信,1332313,1535445,1623176,1733104,1773183,1803234,1813262,,1903184,1913364,1933114,1993144
河北,电信,1332314,1535446,1623177,1733105,1773184,1803235,1813263,,1903185,1913365,1933115,1993145
河北,电信,1332315,1535447,1623178,1733106,1773185,1803236,1813264,,1903186,1913366,1933116,1993146
河北,电信,1332316,1535448,1623179,1733107,1773186,1803237,1813265,,1903187,1913367,1933117,1993147
河北,电信,1332317,1535449,1623180,1733108,1773187,1803238,1813266,,1903188,1913368,1933118,1993148
河北,电信,1332318,1536900,1623181,1733109,1773188,1803239,1813267,,1903189,1913369,1933119,1993149
河北,电信,1332319,1536901,1623182,1733110,1773189,1803240,1813268,,1903190,1913370,1933120,1993150
河北,电信,1332320,1536902,1623183,1733111,1773190,1803241,1813269,,1903191,1913371,1933121,1993151
河北,电信,1332321,1536903,1623184,1733112,1773191,1803242,1813270,,1903192,1913372,1933122,1993152
河北,电信,1332322,1536904,1623185,1733113,1773192,1803243,1813271,,1903193,1913373,1933123,1993153
河北,电信,1332323,1536905,1623186,1733114,1773193,1803244,1813272,,1903194,1913374,1933124,1993154
河北,电信,1332324,1536906,1623187,1733115,1773194,1803245,1813273,,1903195,1913375,1933125,1993155
河北,电信,1332325,1536907,1623188,1733116,1773195,1803246,1813274,,1903196,1913376,1933126,1993156
河北,电信,1332326,1536908,1623189,1733117,1773196,1803247,1813275,,1903197,1913377,1933127,1993157
河北,电信,1332327,1536909,1623190,1733118,1773197,1803248,1813276,,1903198,1913378,1933128,1993158
河北,电信,1332328,1536910,1623191,1733119,1773198,1803249,1813277,,1903199,1913379,1933129,1993159
河北,电信,1332329,1536911,1623192,1733120,1773199,1803250,1813278,,1903300,1913380,1933130,1993160
河北,电信,1333120,1536912,1623193,1733121,1773200,1803251,1813279,,1903301,1913381,1933131,1993161
河北,电信,1333121,1536913,1623194,1733122,1773201,1803252,1813290,,1903302,1913382,1933132,1993162
河北,电信,1333122,1536914,1623195,1733123,1773202,1803253,1813291,,1903303,1913383,1933133,1993163
河北,电信,1333123,1536915,1623196,1733124,1773203,1803254,1813292,,1903304,1913384,1933134,1993164
河北,电信,1333124,1536916,1623197,1733125,1773204,1803255,1813293,,1903305,1913385,1933135,1993165
河北,电信,1333125,1536917,1623198,1733126,1773205,1803256,1813294,,1903306,1913386,1933136,1993166
河北,电信,1333126,1536918,1623199,1733127,1773206,1803257,1813295,,1903307,1913387,1933137,1993167
河北,电信,1333127,1536919,1623340,1733128,1773207,1803258,1813296,,1903308,1913388,1933138,1993168
河北,电信,1333128,1536920,1623341,1733129,1773208,1803259,1813297,,1903309,1913389,1933139,1993169
河北,电信,1333129,1536921,1623342,1733130,1773209,1803260,1813298,,1903310,1913390,1933140,1993170
河北,电信,1333130,1536922,1623343,1733131,1773210,1803261,1813299,,1903311,1913391,1933141,1993171
河北,电信,1333131,1536923,1623344,1733132,1773211,1803262,1813350,,1903312,1913392,1933142,1993172
河北,电信,1333132,1536924,1623345,1733133,1773212,1803263,1813351,,1903313,1913393,1933143,1993173
河北,电信,1333133,1536925,1623346,1733134,1773213,1803264,1813352,,1903314,1913394,1933144,1993174
河北,电信,1333134,1536926,1623347,1733135,1773214,1803265,1813353,,1903315,1913395,1933145,1993175
河北,电信,1333135,1536927,1623348,1733136,1773215,1803266,1813354,,1903316,1913396,1933146,1993176
河北,电信,1333136,1536928,1623349,1733137,1773216,1803267,1813355,,1903317,1913397,1933147,1993177
河北,电信,1333137,1536929,1623350,1733138,1773217,1803268,1813356,,1903318,1913398,1933148,1993178
河北,电信,1333138,1536930,1623351,1733139,1773218,1803269,1813357,,1903319,1913399,1933149,1993179
河北,电信,1333139,1536931,1623352,1733140,1773219,1803270,1813358,,1903320,1913400,1933150,1993180
河北,电信,1333300,1536932,1623353,1733141,1773220,1803271,1813359,,1903321,1913401,1933151,1993181
河北,电信,1333301,1536933,1623354,1733142,1773221,1803272,1813380,,1903322,1913402,1933152,1993182
河北,电信,1333302,1536934,1623355,1733143,1773222,1803273,1813381,,1903323,1913403,1933153,1993183
河北,电信,1333303,1536935,1623356,1733144,1773223,1803274,1813382,,1903324,1913404,1933154,1993184
河北,电信,1333304,1536936,1623357,1733145,1773224,1803275,1813383,,1903325,1913405,1933155,1993185
河北,电信,1333305,1536937,1623358,1733146,1773225,1803276,1813384,,1903326,1913406,1933156,1993186
河北,电信,1333306,1536938,1623359,1733147,1773226,1803277,1813385,,1903327,1913407,1933157,1993187
河北,电信,1333307,1536939,1623360,1733148,1773227,1803278,1813386,,1903328,1913408,1933158,1993188
河北,电信,1333308,1536940,1623361,1733149,1773228,1803279,1813387,,1903329,1913409,1933159,1993189
河北,电信,1333309,1536941,1623362,1733150,1773229,1803280,1813388,,1903330,1913410,1933160,1993190
河北,电信,1333310,1536942,1623363,1733151,1773230,1803281,1813389,,1903331,1913411,1933161,1993191
河北,电信,1333311,1536943,1623364,1733152,1773231,1803282,1813400,,1903332,1913412,1933162,1993192
河北,电信,1333312,1536944,1623365,1733153,1773232,1803283,1813401,,1903333,1913413,1933163,1993193
河北,电信,1333313,1536945,1623366,1733154,1773233,1803284,1813402,,1903334,1913414,1933164,1993194
河北,电信,1333314,1536946,1623367,1733155,1773234,1803285,1813403,,1903335,1913415,1933165,1993195
河北,电信,1333315,1536947,1623368,1733156,1773235,1803286,1813404,,1903336,1913416,1933166,1993196
河北,电信,1333316,1536948,1623369,1733157,1773236,1803287,1813405,,1903337,1913417,1933167,1993197
河北,电信,1333317,1536949,1623478,1733158,1773237,1803288,1813406,,1903338,1913418,1933168,1993198
河北,电信,1333318,1536950,1623479,1733159,1773238,1803289,1813407,,1903339,1913419,1933169,1993199
河北,电信,1333319,1536951,1623660,1733160,1773239,1803290,1813408,,1903340,1913420,1933170,1993200
河北,电信,1333320,1536952,1623661,1733161,1773240,1803291,1813409,,1903341,1913421,1933171,1993201
河北,电信,1333321,1536953,1623662,1733162,1773241,1803292,1813410,,1903342,1913422,1933172,1993202
河北,电信,1333322,1536954,1623663,1733163,1773242,1803293,1813411,,1903343,1913423,1933173,1993203
河北,电信,1333323,1536955,1623664,1733164,1773243,1803294,1813412,,1903344,1913424,1933174,1993204
河北,电信,1333324,1536956,1623665,1733165,1773244,1803295,1813413,,1903345,1913425,1933175,1993205
