省份,运营商,133 号段,153 号段,162 号段,173 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
河南,电信,1335390,,1623925,1733713,1773753,,,,1904392,1913973,,1993915
河南,电信,1335391,,1623926,1733714,1773754,,,,1904393,1913974,,1993916
河南,电信,1335392,,1623927,1733715,1773755,,,,1904394,1913975,,1993917
河南,电信,1335393,,1623928,1733716,1773756,,,,1904395,1913976,,1993918
河南,电信,1335394,,1623929,1733717,1773757,,,,1904396,1913977,,1993919
河南,电信,1335395,,1623930,1733718,1773758,,,,1904397,1913978,,1993920
河南,电信,1335396,,1623931,1733719,1773759,,,,1904398,1913979,,1993921
河南,电信,1335397,,1623932,1733720,1773760,,,,1904399,1913980,,1993922
河南,电信,1335398,,1623933,1733721,1773761,,,,1905928,1913981,,1993923
河南,电信,1335399,,1623934,1733722,1773762,,,,1905930,1913982,,1993924
河南,电信,1337370,,1623935,1733723,1773763,,,,1905931,1913983,,1993925
河南,电信,1337371,,1623936,1733724,1773764,,,,1905932,1913984,,1993926
河南,电信,1337372,,1623937,1733725,1773765,,,,1905933,1913985,,1993927
河南,电信,1337373,,1623938,1733726,1773766,,,,1905934,1913986,,1993928
河南,电信,1337374,,1623939,1733727,1773767,,,,1905935,1913987,,1993929
河南,电信,1337375,,1623940,1733728,1773768,,,,1905936,1913988,,1993930
河南,电信,1337376,,1623941,1733729,1773769,,,,1905937,1913989,,1993931
河南,电信,1337377,,1623942,1733730,1773770,,,,1905938,1913990,,1993932
河南,电信,1337378,,1623943,1733731,1773771,,,,1905939,1913991,,1993933
河南,电信,1337379,,1623944,1733732,1773772,,,,1905950,1913992,,1993934
河南,电信,1337390,,1623945,1733733,1773773,,,,1905951,1913993,,1993935
河南,电信,1337391,,1623946,1733734,1773774,,,,1905952,1913994,,1993936
河南,电信,1337392,,1623947,1733735,1773775,,,,1905953,1913995,,1993937
河南,电信,1337393,,1623948,1733736,1773776,,,,1905954,1913996,,1993938
河南,电信,1337394,,1623949,1733737,1773777,,,,1905955,1913997,,1993939
河南,电信,1337395,,1623950,1733738,1773778,,,,1905956,1913998,,1993940
河南,电信,1337396,,1623951,1733739,1773779,,,,1905957,1913999,,1993941
河南,电信,1337397,,1623952,1733740,1773780,,,,1905958,1914370,,1993942
河南,电信,1337398,,1623953,1733741,1773781,,,,1905959,1914371,,1993943
河南,电信,1337399,,1623954,1733742,1773782,,,,1905960,1914372,,1993944
河南,电信,1338370,,1623955,1733743,1773783,,,,1905961,1914373,,1993945
河南,电信,1338371,,1623956,1733744,1773784,,,,1905962,1914374,,1993946
河南,电信,1338372,,1623957,1733745,1773785,,,,1905963,1914375,,1993947
河南,电信,1338373,,1623958,1733746,1773786,,,,1905964,1914376,,1993948
河南,电信,1338374,,1623959,1733747,1773787,,,,1905965,1914377,,1993949
