省份,运营商,130 号段,131 号段,132 号段,145 号段,155 号段,156 号段,166 号段,167 号段,171 号段,175 号段,176 号段,185 号段,186 号段,196 号段
浙江,联通,1303369,1313658,1322197,1454717,,1565862,,1678559,1715574,,,,1865857,
浙江,联通,1303420,1313659,1322198,1454718,,1565863,,1678576,1715575,,,,1865858,
浙江,联通,1303421,1314270,1322199,1454719,,1565864,,1678579,1715576,,,,1865859,
浙江,联通,1303422,1314271,1323570,1454720,,1565865,,1678585,1715577,,,,1865860,
浙江,联通,1303423,1314272,1323571,1454721,,1565866,,1678587,1715578,,,,1865861,
浙江,联通,1303424,1314273,1323572,1454722,,1565867,,1678588,1715579,,,,1865862,
浙江,联通,1303425,1314274,1323573,1454723,,1565868,,1678589,1715660,,,,1865863,
浙江,联通,1303426,1314275,1323574,1454724,,1565869,,1678598,1715661,,,,1865864,
浙江,联通,1303427,1314276,1323575,1454725,,1565870,,1678612,1715662,,,,1865865,
浙江,联通,1303428,1314277,1323576,1454726,,1565871,,1678659,1715663,,,,1865866,
浙江,联通,1303429,1314278,1323577,1454727,,1565872,,1678665,1715664,,,,1865867,
浙江,联通,1303460,1314279,1323578,1454728,,1565873,,1678680,1715665,,,,1865868,
浙江,联通,1303461,1314830,1323579,1454729,,1565874,,1678681,1715666,,,,1865869,
浙江,联通,1303462,1314831,1323580,1454730,,1565875,,1678682,1715667,,,,1865870,
浙江,联通,1303463,1314832,1323581,1454731,,1565876,,1678705,1715668,,,,1865871,
浙江,联通,1303464,1314833,1323582,1454732,,1565877,,1678706,1715669,,,,1865872,
浙江,联通,1303465,1314834,1323583,1454733,,1565878,,1678707,1715940,,,,1865873,
浙江,联通,1303466,1314835,1323584,1454734,,1565879,,1678708,1715941,,,,1865874,
浙江,联通,1303467,1314836,1323585,1454735,,1565880,,1678709,1715942,,,,1865875,
浙江,联通,1303468,1314837,1323586,1454736,,1565881,,1678710,1715943,,,,1865876,
浙江,联通,1303469,1314838,1323587,1454737,,1565882,,1678712,1715944,,,,1865877,
浙江,联通,1304040,1314839,1323588,1454738,,1565883,,1678800,1715945,,,,1865878,
浙江,联通,1304041,1314840,1323589,1454739,,1565884,,1678832,1715946,,,,1865879,
浙江,联通,1304042,1314841,1324550,1454740,,1565885,,1678835,1715947,,,,1865880,
